DateTime,Close0,Symbol0,Close1,Symbol1,Close2,Symbol2,contango,contango2,contango1x3x2
2014-12-16,23.1,@VXZ14,20.1,@VXF15,20.1,@VXG15,-3.0,0.0,3.0
2014-12-17,17.65,@VXF15,18.15,@VXG15,18.3,@VXH15,0.5,0.15,-0.2
2014-12-18,17.2,@VXF15,17.6,@VXG15,17.8,@VXH15,0.4,0.2,-0.0
2014-12-19,16.55,@VXF15,17.15,@VXG15,17.55,@VXH15,0.6,0.4,0.2
2014-12-22,16.42,@VXF15,17.02,@VXG15,17.37,@VXH15,0.6,0.35,0.1
2014-12-23,15.925,@VXF15,16.725,@VXG15,17.275,@VXH15,0.8,0.55,0.3
2014-12-24,16.225,@VXF15,16.925,@VXG15,17.375,@VXH15,0.7,0.45,0.2
2014-12-26,15.825,@VXF15,16.525,@VXG15,17.05,@VXH15,0.7,0.53,0.35
2014-12-29,16.075,@VXF15,16.725,@VXG15,17.125,@VXH15,0.65,0.4,0.15
2014-12-30,16.425,@VXF15,17.025,@VXG15,17.375,@VXH15,0.6,0.35,0.1
2014-12-31,18.025,@VXF15,18.225,@VXG15,18.375,@VXH15,0.2,0.15,0.1
2015-01-02,17.825,@VXF15,18.225,@VXG15,18.475,@VXH15,0.4,0.25,0.1
2015-01-05,19.125,@VXF15,19.2,@VXG15,19.325,@VXH15,0.07,0.12,0.18
2015-01-06,19.875,@VXF15,19.675,@VXG15,19.625,@VXH15,-0.2,-0.05,0.1
2015-01-07,18.85,@VXF15,18.725,@VXG15,18.825,@VXH15,-0.12,0.1,0.32
2015-01-08,17.675,@VXF15,17.775,@VXG15,17.975,@VXH15,0.1,0.2,0.3
2015-01-09,18.625,@VXF15,18.675,@VXG15,18.725,@VXH15,0.05,0.05,0.05
2015-01-12,19.575,@VXF15,19.375,@VXG15,19.275,@VXH15,-0.2,-0.1,-0.0
2015-01-13,20.175,@VXF15,19.725,@VXG15,19.625,@VXH15,-0.45,-0.1,0.25
2015-01-14,20.575,@VXF15,19.875,@VXG15,19.625,@VXH15,-0.7,-0.25,0.2
2015-01-15,21.475,@VXF15,20.775,@VXG15,20.375,@VXH15,-0.7,-0.4,-0.1
2015-01-16,20.625,@VXF15,20.125,@VXG15,20.025,@VXH15,-0.5,-0.1,0.3
2015-01-20,20.175,@VXF15,20.125,@VXG15,20.025,@VXH15,-0.05,-0.1,-0.15
2015-01-21,18.875,@VXG15,19.025,@VXH15,19.325,@VXJ15,0.15,0.3,0.45
2015-01-22,17.875,@VXG15,18.125,@VXH15,18.575,@VXJ15,0.25,0.45,0.65
2015-01-23,18.375,@VXG15,18.525,@VXH15,18.875,@VXJ15,0.15,0.35,0.55
2015-01-26,17.225,@VXG15,17.625,@VXH15,18.175,@VXJ15,0.4,0.55,0.7
2015-01-27,17.875,@VXG15,18.075,@VXH15,18.525,@VXJ15,0.2,0.45,0.7
2015-01-28,20.475,@VXG15,20.125,@VXH15,20.275,@VXJ15,-0.35,0.15,0.65
2015-01-29,19.075,@VXG15,18.875,@VXH15,19.175,@VXJ15,-0.2,0.3,0.8
2015-01-30,21.025,@VXG15,20.25,@VXH15,20.3,@VXJ15,-0.77,0.05,0.88
2015-02-02,19.975,@VXG15,19.625,@VXH15,19.775,@VXJ15,-0.35,0.15,0.65
2015-02-03,18.875,@VXG15,19.075,@VXH15,19.375,@VXJ15,0.2,0.3,0.4
2015-02-04,19.775,@VXG15,19.825,@VXH15,20.025,@VXJ15,0.05,0.2,0.35
2015-02-05,18.675,@VXG15,19.075,@VXH15,19.425,@VXJ15,0.4,0.35,0.3
2015-02-06,19.175,@VXG15,19.55,@VXH15,19.8,@VXJ15,0.38,0.25,0.12
2015-02-09,19.625,@VXG15,19.925,@VXH15,20.175,@VXJ15,0.3,0.25,0.2
2015-02-10,18.575,@VXG15,19.15,@VXH15,19.55,@VXJ15,0.57,0.4,0.23
2015-02-11,18.425,@VXG15,19.075,@VXH15,19.475,@VXJ15,0.65,0.4,0.15
2015-02-12,16.875,@VXG15,18.225,@VXH15,18.725,@VXJ15,1.35,0.5,-0.35
2015-02-13,16.5,@VXG15,18.15,@VXH15,18.525,@VXJ15,1.65,0.38,-0.9
2015-02-17,16.2,@VXG15,18.25,@VXH15,18.725,@VXJ15,2.05,0.48,-1.1
2015-02-18,17.875,@VXH15,18.6,@VXJ15,18.975,@VXK15,0.73,0.38,0.02
2015-02-19,17.625,@VXH15,18.525,@VXJ15,18.925,@VXK15,0.9,0.4,-0.1
2015-02-20,16.925,@VXH15,17.85,@VXJ15,18.425,@VXK15,0.93,0.57,0.22
2015-02-23,17.025,@VXH15,17.975,@VXJ15,18.525,@VXK15,0.95,0.55,0.15
2015-02-24,16.125,@VXH15,17.325,@VXJ15,17.875,@VXK15,1.2,0.55,-0.1
2015-02-25,16.425,@VXH15,17.675,@VXJ15,18.125,@VXK15,1.25,0.45,-0.35
2015-02-26,16.025,@VXH15,17.475,@VXJ15,17.925,@VXK15,1.45,0.45,-0.55
2015-02-27,15.825,@VXH15,17.375,@VXJ15,17.825,@VXK15,1.55,0.45,-0.65
2015-03-02,15.325,@VXH15,16.975,@VXJ15,17.425,@VXK15,1.65,0.45,-0.75
2015-03-03,15.775,@VXH15,17.325,@VXJ15,17.725,@VXK15,1.55,0.4,-0.75
2015-03-04,15.725,@VXH15,17.325,@VXJ15,17.675,@VXK15,1.6,0.35,-0.9
2015-03-05,15.325,@VXH15,17.075,@VXJ15,17.475,@VXK15,1.75,0.4,-0.95
2015-03-06,16.225,@VXH15,17.775,@VXJ15,18.025,@VXK15,1.55,0.25,-1.05
2015-03-09,15.825,@VXH15,17.575,@VXJ15,17.875,@VXK15,1.75,0.3,-1.15
2015-03-10,16.925,@VXH15,18.375,@VXJ15,18.55,@VXK15,1.45,0.18,-1.1
2015-03-11,17.225,@VXH15,18.525,@VXJ15,18.775,@VXK15,1.3,0.25,-0.8
2015-03-12,15.875,@VXH15,17.425,@VXJ15,17.925,@VXK15,1.55,0.5,-0.55
2015-03-13,16.425,@VXH15,17.875,@VXJ15,18.275,@VXK15,1.45,0.4,-0.65
2015-03-16,16.125,@VXH15,17.475,@VXJ15,18.025,@VXK15,1.35,0.55,-0.25
2015-03-17,15.625,@VXH15,17.375,@VXJ15,17.925,@VXK15,1.75,0.55,-0.65
2015-03-18,16.525,@VXJ15,17.475,@VXK15,17.775,@VXM15,0.95,0.3,-0.35
2015-03-19,16.525,@VXJ15,17.675,@VXK15,18.025,@VXM15,1.15,0.35,-0.45
2015-03-20,16.175,@VXJ15,17.625,@VXK15,18.025,@VXM15,1.45,0.4,-0.65
2015-03-23,16.075,@VXJ15,17.625,@VXK15,18.025,@VXM15,1.55,0.4,-0.75
2015-03-24,15.875,@VXJ15,17.575,@VXK15,18.025,@VXM15,1.7,0.45,-0.8
2015-03-25,16.575,@VXJ15,18.075,@VXK15,18.475,@VXM15,1.5,0.4,-0.7
2015-03-26,16.475,@VXJ15,17.825,@VXK15,18.275,@VXM15,1.35,0.45,-0.45
2015-03-27,16.225,@VXJ15,17.725,@VXK15,18.175,@VXM15,1.5,0.45,-0.6
2015-03-30,15.775,@VXJ15,17.375,@VXK15,17.925,@VXM15,1.6,0.55,-0.5
2015-03-31,16.275,@VXJ15,17.825,@VXK15,18.325,@VXM15,1.55,0.5,-0.55
2015-04-01,16.025,@VXJ15,17.675,@VXK15,18.275,@VXM15,1.65,0.6,-0.45
2015-04-02,15.625,@VXJ15,17.475,@VXK15,18.125,@VXM15,1.85,0.65,-0.55
2015-04-06,15.275,@VXJ15,17.125,@VXK15,17.825,@VXM15,1.85,0.7,-0.45
2015-04-07,15.275,@VXJ15,17.075,@VXK15,17.775,@VXM15,1.8,0.7,-0.4
2015-04-08,14.825,@VXJ15,16.725,@VXK15,17.575,@VXM15,1.9,0.85,-0.2
2015-04-09,14.075,@VXJ15,16.175,@VXK15,17.125,@VXM15,2.1,0.95,-0.2
2015-04-10,13.425,@VXJ15,15.425,@VXK15,16.475,@VXM15,2.0,1.05,0.1
2015-04-13,14.325,@VXJ15,16.075,@VXK15,17.025,@VXM15,1.75,0.95,0.15
2015-04-14,13.575,@VXJ15,15.625,@VXK15,16.775,@VXM15,2.05,1.15,0.25
2015-04-15,15.325,@VXK15,16.575,@VXM15,17.325,@VXN15,1.25,0.75,0.25
2015-04-16,15.125,@VXK15,16.475,@VXM15,17.325,@VXN15,1.35,0.85,0.35
2015-04-17,15.675,@VXK15,16.875,@VXM15,17.625,@VXN15,1.2,0.75,0.3
2015-04-20,15.175,@VXK15,16.575,@VXM15,17.375,@VXN15,1.4,0.8,0.2
2015-04-21,15.125,@VXK15,16.525,@VXM15,17.325,@VXN15,1.4,0.8,0.2
2015-04-22,14.925,@VXK15,16.325,@VXM15,17.175,@VXN15,1.4,0.85,0.3
2015-04-23,14.725,@VXK15,16.175,@VXM15,17.025,@VXN15,1.45,0.85,0.25
2015-04-24,14.625,@VXK15,16.175,@VXM15,17.025,@VXN15,1.55,0.85,0.15
2015-04-27,15.125,@VXK15,16.475,@VXM15,17.225,@VXN15,1.35,0.75,0.15
2015-04-28,14.475,@VXK15,15.975,@VXM15,16.825,@VXN15,1.5,0.85,0.2
2015-04-29,15.075,@VXK15,16.475,@VXM15,17.275,@VXN15,1.4,0.8,0.2
2015-04-30,15.525,@VXK15,16.625,@VXM15,17.375,@VXN15,1.1,0.75,0.4
2015-05-01,14.475,@VXK15,15.975,@VXM15,16.825,@VXN15,1.5,0.85,0.2
2015-05-04,14.475,@VXK15,15.975,@VXM15,16.775,@VXN15,1.5,0.8,0.1
2015-05-05,15.225,@VXK15,16.525,@VXM15,17.225,@VXN15,1.3,0.7,0.1
2015-05-06,15.675,@VXK15,16.675,@VXM15,17.325,@VXN15,1.0,0.65,0.3
2015-05-07,15.425,@VXK15,16.475,@VXM15,17.125,@VXN15,1.05,0.65,0.25
2015-05-08,14.375,@VXK15,15.95,@VXM15,16.775,@VXN15,1.57,0.82,0.07
2015-05-11,14.925,@VXK15,16.375,@VXM15,17.125,@VXN15,1.45,0.75,0.05
2015-05-12,14.625,@VXK15,16.125,@VXM15,16.975,@VXN15,1.5,0.85,0.2
2015-05-13,14.325,@VXK15,15.925,@VXM15,16.775,@VXN15,1.6,0.85,0.1
2015-05-14,13.725,@VXK15,15.625,@VXM15,16.575,@VXN15,1.9,0.95,-0.0
2015-05-15,13.675,@VXK15,15.525,@VXM15,16.425,@VXN15,1.85,0.9,-0.05
2015-05-18,13.275,@VXK15,14.975,@VXM15,16.025,@VXN15,1.7,1.05,0.4
2015-05-19,13.125,@VXK15,14.875,@VXM15,15.875,@VXN15,1.75,1.0,0.25
2015-05-20,14.875,@VXM15,15.975,@VXN15,16.55,@VXQ15,1.1,0.58,0.05
2015-05-21,14.325,@VXM15,15.525,@VXN15,16.175,@VXQ15,1.2,0.65,0.1
2015-05-22,14.425,@VXM15,15.725,@VXN15,16.375,@VXQ15,1.3,0.65,0.0
2015-05-26,14.925,@VXM15,15.975,@VXN15,16.525,@VXQ15,1.05,0.55,0.05
2015-05-27,14.525,@VXM15,15.675,@VXN15,16.325,@VXQ15,1.15,0.65,0.15
2015-05-28,14.475,@VXM15,15.725,@VXN15,16.325,@VXQ15,1.25,0.6,-0.05
2015-05-29,14.625,@VXM15,15.825,@VXN15,16.425,@VXQ15,1.2,0.6,0.0
2015-06-01,14.575,@VXM15,15.775,@VXN15,16.375,@VXQ15,1.2,0.6,-0.0
2015-06-02,14.875,@VXM15,16.025,@VXN15,16.625,@VXQ15,1.15,0.6,0.05
2015-06-03,14.375,@VXM15,15.675,@VXN15,16.325,@VXQ15,1.3,0.65,-0.0
2015-06-04,14.975,@VXM15,16.075,@VXN15,16.7,@VXQ15,1.1,0.62,0.15
2015-06-05,14.725,@VXM15,15.975,@VXN15,16.625,@VXQ15,1.25,0.65,0.05
2015-06-08,15.225,@VXM15,16.275,@VXN15,16.875,@VXQ15,1.05,0.6,0.15
2015-06-09,14.825,@VXM15,16.05,@VXN15,16.675,@VXQ15,1.23,0.62,0.02
2015-06-10,13.875,@VXM15,15.425,@VXN15,16.175,@VXQ15,1.55,0.75,-0.05
2015-06-11,13.525,@VXM15,15.125,@VXN15,15.925,@VXQ15,1.6,0.8,0.0
2015-06-12,14.2,@VXM15,15.375,@VXN15,16.075,@VXQ15,1.18,0.7,0.22
2015-06-15,15.475,@VXM15,16.025,@VXN15,16.575,@VXQ15,0.55,0.55,0.55
2015-06-16,14.925,@VXM15,15.65,@VXN15,16.325,@VXQ15,0.72,0.67,0.62
2015-06-17,15.625,@VXN15,16.375,@VXQ15,17.025,@VXU15,0.75,0.65,0.55
2015-06-18,14.975,@VXN15,15.925,@VXQ15,16.625,@VXU15,0.95,0.7,0.45
2015-06-19,15.425,@VXN15,16.325,@VXQ15,16.925,@VXU15,0.9,0.6,0.3
2015-06-22,14.525,@VXN15,15.575,@VXQ15,16.325,@VXU15,1.05,0.75,0.45
2015-06-23,14.075,@VXN15,15.275,@VXQ15,16.075,@VXU15,1.2,0.8,0.4
2015-06-24,14.575,@VXN15,15.625,@VXQ15,16.375,@VXU15,1.05,0.75,0.45
2015-06-25,14.625,@VXN15,15.625,@VXQ15,16.325,@VXU15,1.0,0.7,0.4
2015-06-26,14.525,@VXN15,15.475,@VXQ15,16.175,@VXU15,0.95,0.7,0.45
2015-06-29,17.375,@VXN15,17.425,@VXQ15,17.675,@VXU15,0.05,0.25,0.45
2015-06-30,17.325,@VXN15,17.375,@VXQ15,17.625,@VXU15,0.05,0.25,0.45
2015-07-01,15.925,@VXN15,16.175,@VXQ15,16.575,@VXU15,0.25,0.4,0.55
2015-07-02,16.925,@VXN15,17.025,@VXQ15,17.3,@VXU15,0.1,0.28,0.45
2015-07-06,17.225,@VXN15,17.375,@VXQ15,17.675,@VXU15,0.15,0.3,0.45
2015-07-07,16.325,@VXN15,16.675,@VXQ15,17.075,@VXU15,0.35,0.4,0.45
2015-07-08,18.425,@VXN15,18.175,@VXQ15,18.25,@VXU15,-0.25,0.07,0.4
2015-07-09,18.825,@VXN15,18.675,@VXQ15,18.625,@VXU15,-0.15,-0.05,0.05
2015-07-10,16.775,@VXN15,17.175,@VXQ15,17.575,@VXU15,0.4,0.4,0.4
2015-07-13,14.475,@VXN15,15.575,@VXQ15,16.225,@VXU15,1.1,0.65,0.2
2015-07-14,14.075,@VXN15,15.575,@VXQ15,16.275,@VXU15,1.5,0.7,-0.1
2015-07-15,13.975,@VXN15,15.35,@VXQ15,16.075,@VXU15,1.38,0.72,0.07
2015-07-16,12.925,@VXN15,14.475,@VXQ15,15.425,@VXU15,1.55,0.95,0.35
2015-07-17,12.925,@VXN15,14.425,@VXQ15,15.425,@VXU15,1.5,1.0,0.5
2015-07-20,12.525,@VXN15,14.225,@VXQ15,15.2,@VXU15,1.7,0.97,0.25
2015-07-21,12.375,@VXN15,14.225,@VXQ15,15.225,@VXU15,1.85,1.0,0.15
2015-07-22,14.175,@VXQ15,15.325,@VXU15,16.075,@VXV15,1.15,0.75,0.35
2015-07-23,14.275,@VXQ15,15.425,@VXU15,16.175,@VXV15,1.15,0.75,0.35
2015-07-24,14.9,@VXQ15,15.8,@VXU15,16.475,@VXV15,0.9,0.68,0.45
2015-07-27,15.775,@VXQ15,16.325,@VXU15,16.775,@VXV15,0.55,0.45,0.35
2015-07-28,14.375,@VXQ15,15.475,@VXU15,16.175,@VXV15,1.1,0.7,0.3
2015-07-29,14.075,@VXQ15,15.375,@VXU15,16.175,@VXV15,1.3,0.8,0.3
2015-07-30,13.925,@VXQ15,15.325,@VXU15,16.075,@VXV15,1.4,0.75,0.1
2015-07-31,13.975,@VXQ15,15.325,@VXU15,16.075,@VXV15,1.35,0.75,0.15
2015-08-03,13.875,@VXQ15,15.125,@VXU15,15.875,@VXV15,1.25,0.75,0.25
2015-08-04,14.125,@VXQ15,15.225,@VXU15,15.975,@VXV15,1.1,0.75,0.4
2015-08-05,13.925,@VXQ15,15.175,@VXU15,15.925,@VXV15,1.25,0.75,0.25
2015-08-06,14.475,@VXQ15,15.425,@VXU15,16.075,@VXV15,0.95,0.65,0.35
2015-08-07,14.275,@VXQ15,15.225,@VXU15,15.925,@VXV15,0.95,0.7,0.45
2015-08-10,13.575,@VXQ15,14.875,@VXU15,15.7,@VXV15,1.3,0.82,0.35
2015-08-11,14.475,@VXQ15,15.475,@VXU15,16.125,@VXV15,1.0,0.65,0.3
2015-08-12,14.325,@VXQ15,15.275,@VXU15,16.025,@VXV15,0.95,0.75,0.55
2015-08-13,14.175,@VXQ15,15.075,@VXU15,15.875,@VXV15,0.9,0.8,0.7
2015-08-14,14.275,@VXQ15,15.125,@VXU15,15.825,@VXV15,0.85,0.7,0.55
2015-08-17,13.825,@VXQ15,15.025,@VXU15,15.725,@VXV15,1.2,0.7,0.2
2015-08-18,14.275,@VXQ15,15.175,@VXU15,16.025,@VXV15,0.9,0.85,0.8
2015-08-19,15.725,@VXU15,16.325,@VXV15,16.725,@VXX15,0.6,0.4,0.2
2015-08-20,17.325,@VXU15,17.325,@VXV15,17.475,@VXX15,0.0,0.15,0.3
2015-08-21,19.9,@VXU15,18.625,@VXV15,18.325,@VXX15,-1.27,-0.3,0.67
2015-08-24,25.125,@VXU15,22.5,@VXV15,21.225,@VXX15,-2.62,-1.27,0.08
2015-08-25,25.325,@VXU15,22.55,@VXV15,21.45,@VXX15,-2.77,-1.1,0.57
2015-08-26,23.725,@VXU15,21.475,@VXV15,20.725,@VXX15,-2.25,-0.75,0.75
2015-08-27,24.175,@VXU15,21.55,@VXV15,20.75,@VXX15,-2.62,-0.8,1.02
2015-08-28,24.425,@VXU15,21.875,@VXV15,21.375,@VXX15,-2.55,-0.5,1.55
2015-08-31,26.425,@VXU15,23.425,@VXV15,22.65,@VXX15,-3.0,-0.78,1.45
2015-09-01,29.725,@VXU15,25.825,@VXV15,24.675,@VXX15,-3.9,-1.15,1.6
2015-09-02,25.975,@VXU15,23.875,@VXV15,23.225,@VXX15,-2.1,-0.65,0.8
2015-09-03,25.625,@VXU15,23.875,@VXV15,23.375,@VXX15,-1.75,-0.5,0.75
2015-09-04,28.025,@VXU15,25.775,@VXV15,24.8,@VXX15,-2.25,-0.97,0.3
2015-09-08,24.625,@VXU15,23.575,@VXV15,23.225,@VXX15,-1.05,-0.35,0.35
2015-09-09,25.825,@VXU15,24.225,@VXV15,23.625,@VXX15,-1.6,-0.6,0.4
2015-09-10,24.7,@VXU15,23.375,@VXV15,23.025,@VXX15,-1.32,-0.35,0.62
2015-09-11,23.8,@VXU15,22.925,@VXV15,22.725,@VXX15,-0.88,-0.2,0.48
2015-09-14,23.725,@VXU15,22.875,@VXV15,22.675,@VXX15,-0.85,-0.2,0.45
2015-09-15,22.575,@VXU15,20.425,@VXV15,20.65,@VXX15,-2.15,0.22,2.6
2015-09-16,18.975,@VXV15,19.25,@VXX15,19.275,@VXZ15,0.27,0.02,-0.23
2015-09-17,20.425,@VXV15,20.075,@VXX15,19.975,@VXZ15,-0.35,-0.1,0.15
2015-09-18,21.525,@VXV15,20.975,@VXX15,20.8,@VXZ15,-0.55,-0.18,0.2
2015-09-21,19.675,@VXV15,19.825,@VXX15,19.875,@VXZ15,0.15,0.05,-0.05
2015-09-22,21.775,@VXV15,21.125,@VXX15,20.875,@VXZ15,-0.65,-0.25,0.15
2015-09-23,21.125,@VXV15,20.675,@VXX15,20.525,@VXZ15,-0.45,-0.15,0.15
2015-09-24,21.875,@VXV15,21.175,@VXX15,21.0,@VXZ15,-0.7,-0.18,0.35
2015-09-25,22.325,@VXV15,21.675,@VXX15,21.35,@VXZ15,-0.65,-0.32,0.0
2015-09-28,24.075,@VXV15,22.725,@VXX15,22.175,@VXZ15,-1.35,-0.55,0.25
2015-09-29,23.875,@VXV15,22.675,@VXX15,22.225,@VXZ15,-1.2,-0.45,0.3
2015-09-30,23.025,@VXV15,22.125,@VXX15,21.775,@VXZ15,-0.9,-0.35,0.2
2015-10-01,22.225,@VXV15,21.425,@VXX15,21.25,@VXZ15,-0.8,-0.18,0.45
2015-10-02,21.075,@VXV15,20.475,@VXX15,20.45,@VXZ15,-0.6,-0.03,0.55
2015-10-05,19.875,@VXV15,19.475,@VXX15,19.525,@VXZ15,-0.4,0.05,0.5
2015-10-06,20.325,@VXV15,19.925,@VXX15,19.925,@VXZ15,-0.4,0.0,0.4
2015-10-07,19.475,@VXV15,19.175,@VXX15,19.225,@VXZ15,-0.3,0.05,0.4
2015-10-08,18.425,@VXV15,18.525,@VXX15,18.775,@VXZ15,0.1,0.25,0.4
2015-10-09,18.175,@VXV15,18.375,@VXX15,18.725,@VXZ15,0.2,0.35,0.5
2015-10-12,16.725,@VXV15,17.175,@VXX15,17.675,@VXZ15,0.45,0.5,0.55
2015-10-13,18.275,@VXV15,18.675,@VXX15,18.925,@VXZ15,0.4,0.25,0.1
2015-10-14,18.325,@VXV15,18.725,@VXX15,19.125,@VXZ15,0.4,0.4,0.4
2015-10-15,16.575,@VXV15,17.175,@VXX15,17.7,@VXZ15,0.6,0.52,0.45
2015-10-16,16.1,@VXV15,17.075,@VXX15,17.725,@VXZ15,0.97,0.65,0.33
2015-10-19,15.275,@VXV15,15.95,@VXX15,16.775,@VXZ15,0.67,0.82,0.97
2015-10-20,16.075,@VXV15,17.025,@VXX15,17.625,@VXZ15,0.95,0.6,0.25
2015-10-21,18.225,@VXX15,18.625,@VXZ15,19.225,@VXF16,0.4,0.6,0.8
2015-10-22,16.025,@VXX15,16.825,@VXZ15,17.7,@VXF16,0.8,0.88,0.95
2015-10-23,16.6,@VXX15,17.225,@VXZ15,18.025,@VXF16,0.62,0.8,0.97
2015-10-26,16.925,@VXX15,17.525,@VXZ15,18.325,@VXF16,0.6,0.8,1.0
2015-10-27,16.475,@VXX15,17.175,@VXZ15,18.0,@VXF16,0.7,0.82,0.95
2015-10-28,15.975,@VXX15,16.825,@VXZ15,17.725,@VXF16,0.85,0.9,0.95
2015-10-29,16.175,@VXX15,16.975,@VXZ15,17.825,@VXF16,0.8,0.85,0.9
2015-10-30,16.625,@VXX15,17.325,@VXZ15,18.175,@VXF16,0.7,0.85,1.0
2015-11-02,15.875,@VXX15,16.625,@VXZ15,17.525,@VXF16,0.75,0.9,1.05
2015-11-03,16.125,@VXX15,16.925,@VXZ15,17.775,@VXF16,0.8,0.85,0.9
2015-11-04,16.725,@VXX15,17.425,@VXZ15,18.175,@VXF16,0.7,0.75,0.8
2015-11-05,16.025,@VXX15,16.825,@VXZ15,17.675,@VXF16,0.8,0.85,0.9
2015-11-06,15.675,@VXX15,16.475,@VXZ15,17.4,@VXF16,0.8,0.92,1.05
2015-11-09,17.025,@VXX15,17.475,@VXZ15,18.075,@VXF16,0.45,0.6,0.75
2015-11-10,16.225,@VXX15,16.925,@VXZ15,17.675,@VXF16,0.7,0.75,0.8
2015-11-11,16.775,@VXX15,17.375,@VXZ15,17.975,@VXF16,0.6,0.6,0.6
2015-11-12,18.575,@VXX15,18.725,@VXZ15,19.125,@VXF16,0.15,0.4,0.65
2015-11-13,20.325,@VXX15,19.875,@VXZ15,20.125,@VXF16,-0.45,0.25,0.95
2015-11-16,18.075,@VXX15,17.875,@VXZ15,18.475,@VXF16,-0.2,0.6,1.4
2015-11-17,18.95,@VXX15,18.525,@VXZ15,18.775,@VXF16,-0.43,0.25,0.93
2015-11-18,17.775,@VXZ15,18.325,@VXF16,18.775,@VXG16,0.55,0.45,0.35
2015-11-19,18.175,@VXZ15,18.825,@VXF16,19.275,@VXG16,0.65,0.45,0.25
2015-11-20,17.425,@VXZ15,18.275,@VXF16,18.875,@VXG16,0.85,0.6,0.35
2015-11-23,17.025,@VXZ15,17.825,@VXF16,18.475,@VXG16,0.8,0.65,0.5
2015-11-24,17.425,@VXZ15,18.325,@VXF16,18.925,@VXG16,0.9,0.6,0.3
2015-11-25,16.775,@VXZ15,17.775,@VXF16,18.525,@VXG16,1.0,0.75,0.5
2015-11-27,17.175,@VXZ15,18.025,@VXF16,18.675,@VXG16,0.85,0.65,0.45
2015-11-30,16.975,@VXZ15,17.775,@VXF16,18.475,@VXG16,0.8,0.7,0.6
2015-12-01,16.125,@VXZ15,17.125,@VXF16,17.875,@VXG16,1.0,0.75,0.5
2015-12-02,16.775,@VXZ15,17.575,@VXF16,18.225,@VXG16,0.8,0.65,0.5
2015-12-03,18.325,@VXZ15,18.525,@VXF16,19.025,@VXG16,0.2,0.5,0.8
2015-12-04,16.225,@VXZ15,17.325,@VXF16,18.025,@VXG16,1.1,0.7,0.3
2015-12-07,16.525,@VXZ15,17.525,@VXF16,18.125,@VXG16,1.0,0.6,0.2
2015-12-08,17.775,@VXZ15,18.325,@VXF16,18.775,@VXG16,0.55,0.45,0.35
2015-12-09,18.975,@VXZ15,19.025,@VXF16,19.275,@VXG16,0.05,0.25,0.45
2015-12-10,19.325,@VXZ15,19.125,@VXF16,19.475,@VXG16,-0.2,0.35,0.9
2015-12-11,23.65,@VXZ15,21.925,@VXF16,21.575,@VXG16,-1.72,-0.35,1.02
2015-12-14,22.425,@VXZ15,20.425,@VXF16,20.45,@VXG16,-2.0,0.02,2.05
2015-12-15,20.625,@VXZ15,18.875,@VXF16,19.275,@VXG16,-1.75,0.4,2.55
2015-12-16,18.125,@VXF16,18.675,@VXG16,18.925,@VXH16,0.55,0.25,-0.05
2015-12-17,19.275,@VXF16,19.575,@VXG16,19.725,@VXH16,0.3,0.15,0.0
2015-12-18,20.425,@VXF16,20.575,@VXG16,20.575,@VXH16,0.15,0.0,-0.15
2015-12-21,18.825,@VXF16,19.275,@VXG16,19.525,@VXH16,0.45,0.25,0.05
2015-12-22,17.825,@VXF16,18.475,@VXG16,18.825,@VXH16,0.65,0.35,0.05
2015-12-23,17.875,@VXF16,18.575,@VXG16,18.875,@VXH16,0.7,0.3,-0.1
2015-12-24,18.225,@VXF16,18.825,@VXG16,19.075,@VXH16,0.6,0.25,-0.1
2015-12-28,17.825,@VXF16,18.325,@VXG16,18.575,@VXH16,0.5,0.25,0.0
2015-12-29,17.475,@VXF16,18.075,@VXG16,18.325,@VXH16,0.6,0.25,-0.1
2015-12-30,18.35,@VXF16,18.775,@VXG16,18.925,@VXH16,0.42,0.15,-0.12
2015-12-31,18.525,@VXF16,18.875,@VXG16,19.025,@VXH16,0.35,0.15,-0.05
2016-01-04,19.825,@VXF16,19.525,@VXG16,19.525,@VXH16,-0.3,0.0,0.3
2016-01-05,19.425,@VXF16,19.275,@VXG16,19.225,@VXH16,-0.15,-0.05,0.05
2016-01-06,20.325,@VXF16,19.825,@VXG16,19.675,@VXH16,-0.5,-0.15,0.2
2016-01-07,23.525,@VXF16,21.775,@VXG16,21.175,@VXH16,-1.75,-0.6,0.55
2016-01-08,25.275,@VXF16,23.075,@VXG16,22.275,@VXH16,-2.2,-0.8,0.6
2016-01-11,23.475,@VXF16,21.975,@VXG16,21.575,@VXH16,-1.5,-0.4,0.7
2016-01-12,22.075,@VXF16,21.075,@VXG16,20.775,@VXH16,-1.0,-0.3,0.4
2016-01-13,24.725,@VXF16,23.125,@VXG16,22.525,@VXH16,-1.6,-0.6,0.4
2016-01-14,23.575,@VXF16,22.275,@VXG16,21.875,@VXH16,-1.3,-0.4,0.5
2016-01-15,26.475,@VXF16,24.35,@VXG16,23.65,@VXH16,-2.12,-0.7,0.72
2016-01-19,25.85,@VXF16,24.025,@VXG16,23.4,@VXH16,-1.83,-0.62,0.58
2016-01-20,24.725,@VXG16,23.925,@VXH16,23.575,@VXJ16,-0.8,-0.35,0.1
2016-01-21,25.075,@VXG16,24.075,@VXH16,23.675,@VXJ16,-1.0,-0.4,0.2
2016-01-22,22.725,@VXG16,22.175,@VXH16,22.075,@VXJ16,-0.55,-0.1,0.35
